0;194.52;1609106400000;DE70500105177613517489
1;18036.15;1609279200000;DE54500105176915542443
2;22988.98;1609365600000;DE07500105178988881235
3;11.75;1609192800000;DE74500105176645942417
4;20462.69;1609106400000;DE27500105171555179272
5;8382.23;1609020000000;DE72500105171948797284
6;-2083.38;1609279200000;DE74500105176425671325
7;21656.24;1609020000000;DE33500105172921439684
8;2724.33;1609279200000;DE25500105171541559247
9;24319.46;1609106400000;DE51500105176887258946
10;-808.6;1609192800000;DE82500105173484585688
11;22602.6;1609020000000;DE73500105172211796761
12;13234.24;1609365600000;DE13500105171111785831
13;22688.69;1609192800000;DE41500105173431419368
14;21606.08;1609365600000;DE37500105173673197663
15;-2313.97;1609106400000;DE65500105176968321594
16;-1251.62;1609279200000;DE71500105172795579463
17;7800;1609020000000;DE83500105174828376722
18;-244.31;1609106400000;DE72500105178274886248
19;11040.67;1609365600000;DE68500105176656375942
20;24733.99;1609279200000;DE33500105171135853596
21;10287.12;1609020000000;DE19500105175611624938
22;24945.9;1609020000000;DE67500105175461554792
23;20987.47;1609192800000;DE24500105175564284677
24;5066.77;1609279200000;DE81500105172536676195
25;4123.21;1609020000000;DE61500105173612218472
26;11062.28;1609020000000;DE69500105172621388451
27;9655.96;1609020000000;DE60500105171985191124
28;18240.75;1609279200000;DE59500105178486977952
29;995.6;1609365600000;DE96500105174111417769
30;19706.7;1609020000000;DE91500105173671274442
31;9538.25;1609192800000;DE29500105177182557315
32;18862.22;1609106400000;DE97500105173889229745
33;-1246.04;1609106400000;DE43500105174831735582
34;6535.79;1609106400000;DE74500105172717465988
35;8040.04;1609020000000;DE31500105179723277212
36;1329.48;1609020000000;DE49500105178225441494
37;18206.01;1609365600000;DE38500105174751463613
38;4346.45;1609365600000;DE37500105179435188656
39;12136.87;1609106400000;DE11500105176737416588
40;21075.42;1609365600000;DE51500105173392365824
41;-1368.23;1609279200000;DE94500105179287249826
42;2651.51;1609192800000;DE64500105178513673717
43;14496.01;1609192800000;DE20500105171537821636
44;7131.67;1609106400000;DE46500105173755698426
45;-2153.05;1609279200000;DE03500105174917175842
46;19218.73;1609106400000;DE79500105174771559917
47;11367.35;1609106400000;DE32500105179534271433
48;-702.3;1609192800000;DE74500105175852224688
49;20922.99;1609106400000;DE06500105171561474756
50;23686.23;1609192800000;DE34500105174643742857
51;4937.24;1609192800000;DE91500105179938967757
52;2982.92;1609279200000;DE65500105175846847461
53;16928.33;1609279200000;DE96500105175854569558
54;2383.21;1609279200000;DE95500105176976687498
55;13443.9;1609106400000;DE54500105173778519666
56;-1534.82;1609279200000;DE86500105175413822399
57;15485.04;1609020000000;DE48500105172994999849
58;7556.6;1609279200000;DE05500105178987281741
59;-2184.88;1609020000000;DE29500105177662953598
60;2698.3;1609020000000;DE85500105173985847296
61;21690.67;1609106400000;DE25500105178336763879
62;6452.46;1609192800000;DE56500105178161569293
63;7968.72;1609020000000;DE24500105178474133939
64;16875.68;1609020000000;DE50500105176177258346
